business_name,phone,whatsapp_raw,whatsapp_normalized,status,evidence,evidence_url,crawl_whatsapp,last_checked,note,shared_route_count,shared_route_businesses
Clínica Dental Yani,+506 8868 1439,+50688681439,+50688681439,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Hone Creek Clinic - Hone Creek, Limón, Costa Rica",+506 2756-8022,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Laboratorio Bioclinic,+506 2750 0450,+50689509101,+50689509101,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Laboratorio Clínico Leysa - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 8655 5082,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Lavandería La Estrella,+506 8719 5961,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Washboard,+506 6080 5555,+50660805555,+50660805555,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"We Do Laundry - Hone Creek, Limón, Costa Rica",+506 8363 5804,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Aloha Skincare and Wellness,+506 8310 1665,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Ambar Tattoo Space,+506 7163 1076,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Caribe Love Tattoo,+506 6006 2347,+50660062347,+50660062347,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Cosmos Puerto Viejo Tattoo,+506 8483 3243,+50684833243,+50684833243,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Earth to Skin,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Indulgence Spa - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 0536,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Kona Wellness Shala - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8686 5662,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Mendez Barber Shop,+506 8363 8676,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Octo Salon - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6314 4363,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Old Harbour Gym,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Pure Jungle Spa,+506 2756 8413,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pure Love Liberation - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8493 3668,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Surya Spa - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8697 9863,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Svastha Yoga & Ayurveda Café,+506 6423 3726,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Tinta Tropical,+506 8948 9183,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Vol'Air Dance Studio,+506 8301 9933,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Dogs,+506 2756 8306,+50685254863,+50685254863,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Central de Mascotas,+506 2750 0529,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Clínica Veterinaria Arroyo y Solano,+506 2756 8306,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Clinica Veterinaria Green Vet - Hone Creek, Limón, Costa Rica",+506 7005 7723,+50670057723,+50670057723,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Ciclo Tuanis,+506 2750 3222,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Bike Rentals,+506 7264 7530,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pura Ride by Ciclo Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8825 9227,+50688259227,+50688259227,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Cerrajería Paris,+506 6085 1666,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
PC Caribe Soluciones Informáticas,+506 6018 0708,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Centro Educativo Playa Chiquita Punta Uva - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 0754,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Proyecto Educativo Semillas de Paz - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2756 8325,+50686334195,+50686334195,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Eñe Spanish Teachers,+506 7286 5336,+50671710879,+50671710879,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Spanish by the Sea,+506 8799 8992,+50687998992,+50687998992,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Spanish School Pura Vida,+506 8570 9768,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Veronica's Place Cooking Class - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8918 3238,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Correos de CR - Playa Negra, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Elena De Luca Studio,+506 7264 7530,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Multicentro,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Sea Breeze Events,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Black Shack Surf School - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 7106 9930,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Surf Meds Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8566 9444,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Surf the Jungle Surf School Adventures,+506 8710 4148,+50687104148,+50687104148,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Tico Surf and Skate - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 3063,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cacao Trails Bole - Hone Creek, Limón, Costa Rica",+506 2756 8186,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Caribe Horse Riding Club - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8705 4250,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ceibo Adventure - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8475 3859,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Exploradores Outdoors,+506 2750 2020,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Finca La Isla Botanical Garden - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 8829 4229,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Finca Tierra - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8390-8348,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Green Water SUP Tours - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 8844 4432,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hidden Garden Ethnobotanical Sanctuary,+506 8340 8889,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Jaguar Rescue Center - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 0710,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Kinkaju Tours - Hone Creek, Limón, Costa Rica",+506 8510 3596,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Punta Uva Dive Center - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 8844-4432,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ride the Rainforest - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6192 8939,+50661928939,+50661928939,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Talamanca Chocolate - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 8910 9318,+50689109318,+50689109318,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Adobe EasyCar Rent a Car,+506 2750 0715,+50689201948,+50689201948,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Alamo Enterprise Car Rental,+506 2242 7878,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Caribe Shuttle,+506 2750-0626,https://wa.me/50685858448,+50685858448,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://www.caribeshuttle.com/?utm_source=g-mybusiness&utm_medium=mybusiness-link&utm_campaign=clickass-direct-bookings&utm_id=g-mybusiness-tourdsk-pv,https://wa.me/50685858448,2026-07-20,No message sent; account ownership/availability not verified.,1,
Interbus office,+506 2750 2145,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Golf Carts,+506 8542 4377,+50685424377,+50685424377,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
ATEC,+506 8706 4758,+50687064758,+50687064758,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Best Travel Puerto Viejo,+506 2238 0739,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Caribe Fun Tours - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2756 8118,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Gecko Trail Costa Rica,+506 8724 9252,+50687249252,+50687249252,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Caribe Sur Real Estate,+506 8701 6816,+50687016816,+50687016816,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Century 21 Caribe - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 0602,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Coldwell Banker Caribe,+506 7171 8812,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
RISE Puerto Viejo,+506 8366 7578,https://api.whatsapp.com/send?phone=50664614110,+50664614110,syntax_valid_unconfirmed,master_explicit+first_party_crawl,http://risecaribe.com/,https://api.whatsapp.com/send?phone=50664614110,2026-07-20,No message sent; account ownership/availability not verified.,4,"Villa Abejita - Playa Negra, Puerto Viejo, Limón, Costa Rica | Villa del Mito - Playa Negra, Puerto Viejo, Limón, Costa Rica | Casa Jungle Love - Playa Chiquita, Puerto Viejo, Limón, Costa Rica | RISE Puerto Viejo"
"Green Property Management - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506  2750 0437,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Farmacia Caribe,+506 2750 0698,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Pharmacy,+506 2750 2109,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Mega Super,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Old Harbour Supermarket,+506 2750 1908,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pali Supermarket - Hone Creek, Limón, Costa Rica",8008000722,https://wa.me/50663646771,+50663646771,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://maxipali.co.cr/?utm_source=toplocal&utm_medium=cpm&utm_campaign=preciopaliverano_conceptual_marca&utm_content=txt_1080x1080_macroseason&utm_term=open_home,https://wa.me/50663646771,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Super Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Super Punta Uva - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Super SK - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2750 0392,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Servicentro Hone Creek - Hone Creek, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Catholic Church,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Puerto Viejo Police Station - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2750 0230,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Police Town Station,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
BAC Credomatic ATM,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Banco de Costa Rica Puerto Viejo,+506 2750-0707,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Banco Nacional,+506 2212 2000,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Main Bus Stop,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Watuza,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Faro 13,27500018,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hotel Los Sueños,27500369,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Villa Bukë,88363738,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Beach Hut,2750-0895,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Mi Casa Hostel y Hotel El Tesoro,+506 2750 0128,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas Orange Green,44016057,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas Wray,506 8740 2102,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Badawi,+50687047926,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Trinidad,87047926,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Tuareg,87181566,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Harmony: Mini Casa Rodante by Aptos Casa Caribe,+506 8873 3707,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hotel Cariblue,2750-0035,https://wa.me/50683141965,+50683141965,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://www.cariblue.com/,https://wa.me/50683141965,2026-07-20,No message sent; account ownership/availability not verified.,3,"Cariblue Beach and Jungle Resort - Playa Cocles, Puerto Viejo, Limón, Costa Rica | Los Continentes - Playa Cocles, Puerto Viejo, Limón, Costa Rica | Hotel Cariblue"
Hotel Posada Nena,27502064,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hotel Sunshine Caribe,27500401,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Lapalapa Beach Front Hotel,+506 88178041,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Las Mariposas,83933939,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Le Cameleon Boutique Hotel,+506 2750 3096,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Paula's and Daniel's Homestay,+50683044376,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Totem Hotel Resort & Restaurant,2750-0758,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Vista Verde,27500501,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Café Rico,+506 2750 0510,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Chili Rojo,+506 2750 0421,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Restaurante Cariblue,+506 2750 0035,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Río Negro,+506 2750 0155,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Jungle Air Parapente,+506 8403 8717,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Panadería Francés,84983901,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Ecotourism and Conservation Association of Talamanca,+506 2750 0398,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Refugio de animales Jaguar,+5062750-0710,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hotel Villas y Glamping M&A,+506 6351 7444,https://api.whatsapp.com/send?phone=50663517444,+50663517444,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://villasmya.com/,https://api.whatsapp.com/send?phone=50663517444,2026-07-20,No message sent; account ownership/availability not verified.,1,
Yerbas Concepto Culinario,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Abba Home,83601553,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
ALMA Masajes,61591721,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Alojamiento kon-tiky,83585999,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Api-Rescate,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Ariel Apartment's,88002233,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Arrecife El Chino,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Beach Trail,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Beauty Ritual Spa,83148943,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
BERACA,27500258,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Blessed Hands Massage Therapy,83226610,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Blue Dreams Hotel,27500501,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Buddy's Sloth Crossing,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Bugambilia Inn,84276818,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabañas KiaMiMi,86092424,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabina trepazul,64110306,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas Bambu,88322639,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas KiAMiMi,86092424,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas KiMiMi,86092424,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas KlaMiMi,86092424,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cabinas Yemanya,27500110,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Café Jaguar & Art Gallery,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Caribbean Blue Morpho Casitas,89836677,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Caribbean Hill Villas,60506088,https://wa.me/50664365454,+50664365454,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://caribbeanhillvillas.com/,https://wa.me/50664365454,2026-07-20,No message sent; account ownership/availability not verified.,1,
CaribeZen,88390992,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Alegra,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Alegre,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Amma,27500082,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Amor,84516101,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Antorcha,83396582,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Canopy,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Chilamate Day House,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa del Caribe B&B,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Lily,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Miluca,89536016,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Miluco,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Olingo,87011895,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Pallaita,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Pallalita,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Palliata,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Pallita,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Shanti,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
casa tia zeidy,87713361,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa vacacional happy day beach house,89518604,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa Vosi,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casas Sloth & Butterfly,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casita Tucan,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casitas Batsú,+34644446723,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casitas del Bosque,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
CHOCORART,+506 8786 2229,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cirrus Sky Paragliding CR,71091388,https://api.whatsapp.com/send?phone=50671091388,+50671091388,syntax_valid_unconfirmed,crawl_value_invalid,https://cirrusskyparaglidi.wixsite.com/cirrus-paragliding-c,https://api.whatsapp.com/send?phone=50671091388; https://wa.me/50662009470; https://wa.me/50671091388,2026-07-20,No message sent; account ownership/availability not verified.,2,Cirrus Sky Paragliding CR | Paragliding CR
Cubali Beach,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Da Lime Beach Club & Restaurant at Hotel Aguas Claras,+506 2750 0131,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Doctah Herbalist,70618099,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Douglas Ville guest house,+506 8875 8494,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Chilamate,84629244,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Chilamate Holiday House,84629244,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Explora Caribe CR,62043386,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Finca Darai,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Finca la Isla Permaculture Farm,+506 8886 8530,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
FISIOTERAPIA Agustin cuya,63763084,https://wa.me/50663763084,+50663763084,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://acuyafisio.com/,https://wa.me/50663763084,2026-07-20,No message sent; account ownership/availability not verified.,1,
Fruit Houses,87335734,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Global Stones finca conservación,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hawaiian Massage,88002367,https://wa.me/50688002367,+50688002367,syntax_valid_unconfirmed,master_explicit+first_party_crawl,https://lomimassage.one/,https://wa.me/50688002367,2026-07-20,No message sent; account ownership/availability not verified.,1,
Hidden Viewpoint,87855007,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hospedaje Dos Sueños,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hotel Rustika Lodge,21027351,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Iglesia Cristiana Casa De Restauracion,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Izzy Rides CR,88992942,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Jungalow,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Jungla del Caribeño,60264782,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Kä Luxury Caribbean,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Ka Namu,89781035,https://wa.me/50687896070,+50687896070,syntax_valid_unconfirmed,master_explicit+first_party_crawl,http://www.namuhotelpuertoviejo.com/,https://wa.me/50687896070,2026-07-20,No message sent; account ownership/availability not verified.,1,
Katuk,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Caracola,87103205,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
LA CHASCONA,60567859,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Isla Permaculture Farm,+506 8886 8530,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La loma de burrito,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Paloma Studio en Coclès con cocina a,63692978,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Pecora Nera Ristorante,+506 8402 4027,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Selva PV Events,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Lapaluna,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Mishka Lodge,89466270,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Morpho Casitas,89836677,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Namu Garden Hotel & Spa,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Nana's Place Beach House,87820610,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
NAO,86684190,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Paloma Studio,63692978,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Paragliding CR,71091388,https://api.whatsapp.com/send?phone=50671091388,+50671091388,syntax_valid_unconfirmed,crawl_value_invalid,https://cirrusskyparaglidi.wixsite.com/cirrus-paragliding-c,https://api.whatsapp.com/send?phone=50671091388; https://wa.me/50662009470; https://wa.me/50671091388,2026-07-20,No message sent; account ownership/availability not verified.,2,Cirrus Sky Paragliding CR | Paragliding CR
Paraiso Bohemio,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Pipa's Beach,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Playa Estiven,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Pure Life Sanctuary,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
